162, -131, 46, -1, -1, 0
146, -4, 148, -4, 0, -2
138, -158, 114, 1, -1, -1
162, 6, 1, -3, 0, 0
149, -130, 99, 2, -1, 0
173, -71, 59, 1, -1, -1
181, -86, 88, 0, -1, -1
149, -78, 64, -1, -1, -1
190, -53, 121, -1, -1, -2
-80, -114, 97, 7, -5, -6
194, -81, 158, -9, 2, 2
187, -86, 36, 3, -2, -1
127, -123, 109, 0, -1, -1
150, -33, 71, 3, -1, 0
175, -86, 44, 2, -2, -1
112, -141, 66, -3, 0, -1
276, 127, 477, -6, 5, -5
460, 521, 946, 20, -8, 5
-35, -1717, -555, 27, -12, 1
924, -182, -189, -23, 10, 0
-361, -128, 66, -3, 6, -13
1863, 2095, 1285, -52, 10, -6
-15, -1345, -794, 13, -8, 0
738, 1820, 1096, -55, 23, -7
-499, 163, 1164, -2, -5, -3
-910, -223, -1891, -30, -8, 20
211, 999, 852, -43, 16, -6
-603, 292, 281, -1, 3, -17
1432, -2837, -3297, 115, -24, 10
428, 1049, 360, -10, 27, 5
-982, 132, -198, -5, 4, -15
200, 4, 381, 49, -14, 9
-78, -2097, -882, 10, -13, -4
409, 2821, 350, -56, 14, 2
-593, 495, 1481, 21, -10, -1
-698, -957, -1306, 43, -26, 30
491, -245, 251, -13, 5, -2
193, 31, 332, -7, 2, 5
90, 121, 103, 4, -1, -1
147, -39, 193, -1, 0, 0
134, 165, 62, 0, -1, 0
204, 25, 134, -2, 0, -1
155, -67, -4, -3, 0, -1
169, -57, 46, -1, 0, -1
202, -61, 50, 1, 0, 1
198, 37, -9, 1, 0, 0
799, 365, 573, -7, 11, -7
-107, 528, 325, 0, -2, -8
917, -1628, -783, 2, -9, 5
84, -804, -354, -9, -4, 2
263, 1104, 1029, -4, 25, -2
-214, 516, 659, 9, -10, -9
-738, -1038, -862, -9, -21, 6
1018, 306, 359, -43, 19, -12
-202, 1227, 808, -8, -7, -14
980, -2171, -1362, 40, -3, 15
278, 774, -228, -17, 15, 1
-479, 244, -38, 20, -4, -22
847, -2317, -866, 17, -8, 12
210, -135, -71, 6, 2, 4
-911, 337, -1046, -26, 2, -25
-75, 1059, 789, -1, -7, 5
-47, -1081, -695, 30, -14, 17
1001, 124, 754, 25, 25, -2
-635, 384, 1043, 37, -14, 2
-497, -1117, -785, 8, -14, 0
1216, -53, 417, -26, 23, -22
-440, 1370, 1045, -8, -2, -14
288, -1700, -1808, 46, -14, 19
99, 335, 90, -6, 8, -2
-95, -404, -216, -4, -4, -1
124, 99, 147, 4, -2, 0
131, 123, 145, -1, -1, 0
126, 206, 36, -2, 1, -1
121, -20, 162, 0, -1, -2
107, -61, 150, -3, 0, -2
138, -58, 98, -2, 0, 1
157, -63, 62, -1, -2, 0
153, -124, -3, -1, -1, -2
149, -25, 72, 0, 1, -1
143, -90, 81, 0, 1, 0
144, -71, 20, 0, -1, -1
-167, 150, 777, -1, -2, 5
-184, 308, 915, 13, -10, 3
-78, -1092, -1289, 11, 8, -19
-123, 376, 492, -49, -8, 8
-329, 174, 862, 6, 3, -15
1442, -632, -970, 20, 1, 2
662, -104, -889, -15, 2, -4
-903, -23, 804, 3, 2, -14
1234, -460, -812, 51, -14, 9
127, -355, -504, -15, -2, 1
-449, 122, 620, 15, 7, -14
1523, -980, -612, 16, 3, 0
-45, -271, -1024, -39, -2, 4
-687, 651, 775, -17, 6, -14
2255, -283, 697, 24, 5, 4
258, -563, -1108, -6, -1, -13
-546, 199, 1073, 49, 1, 14
2330, -392, 759, 18, -4, 0
-22, -1218, -1094, 39, 1, -7
139, 781, 729, -43, -1, 3
-402, 346, 1062, 6, 2, -12
1330, -883, -1421, 12, -13, 9
117, -445, -955, -3, -10, 14
291, -112, 154, 1, -6, 8
109, 85, 236, -3, 2, -1
237, -6, 156, 0, 1, -2
130, -9, 154, 2, -1, -1
132, -57, 143, -1, -1, -2
180, -134, 70, 1, -1, 0
198, -52, 96, -1, 0, -1
224, -24, 73, -1, 0, -1
222, -31, 30, 0, -1, -1
254, -85, 36, -1, 0, -1
228, -23, 53, -11, 5, -2
159, -148, -63, -1, 0, -2
233, 2, 119, 3, -1, 0
189, -93, -7, 0, -2, -1
254, 43, 24, 2, 0, -3
-347, 55, 424, -8, 5, -9
914, -59, -122, -28, -8, 6
301, -302, -1027, -2, -9, 1
918, 265, 335, -41, 33, 0
-316, 458, 1293, -1, 6, -12
206, -373, -2421, 14, -19, 1
602, 473, 415, -18, 12, -6
-390, -226, 59, 6, 7, -19
1019, -641, -1964, 11, -7, -1
-341, 247, 502, -22, 8, 1
-507, -289, 412, -6, 11, -14
1322, -588, -1572, 17, -15, 8
129, 225, -201, -20, 4, -2
-371, -454, 14, -10, 14, -10
1017, 308, 123, -14, -6, 10
257, -547, -650, -5, -15, 6
-967, 443, -492, -29, 8, -10
2041, -232, 811, 13, -7, 4
-173, 70, -640, 10, -17, 7
-1222, 264, 512, -7, 15, -5
1645, -135, 510, -4, -10, 9
147, 162, -686, 9, -9, 6
246, 359, 608, 14, 0, 3
265, -190, 321, 9, -3, 1
242, 29, 166, -2, -1, -1
199, -86, 137, 2, -1, -1
324, 220, 99, 0, -1, -1
249, -125, 49, 2, -1, 0
192, -327, 91, 6, -3, -1
241, -72, 185, -26, -8, -8
352, -535, -49, 10, 2, 0
199, 8, -1, 3, -1, 0
247, 7, 62, 1, -1, 0
389, 11, 317, -10, 4, 2
-258, 19, 206, 20, 8, -13
1294, -372, -1618, 7, -15, 10
714, -72, -307, 1, 5, 5
-776, -197, 67, -3, 8, -8
759, 222, 279, -15, -10, 10
284, 387, -326, -17, -3, 1
-1151, -56, 402, 11, 11, -2
1798, 294, 595, -50, -10, 2
563, -541, -484, 0, -3, 9
-1057, 258, 131, -2, 9, -15
1132, -1468, -538, 32, -17, 18
534, 193, -350, 4, 3, 5
-1034, -704, -181, 25, 10, -2
1087, -355, 651, -13, -9, 1
338, -210, -173, -8, 1, 0
-972, 337, 125, -4, 13, -7
-143, 23, 887, 45, -13, 9
54, -1256, -1471, 11, -11, 1
-37, -703, 626, -18, 5, 11
1849, 2298, 1289, -60, -2, -10
-158, -540, -531, 25, -8, 14
182, 364, 1006, -29, 7, 5
128, 66, 1556, 83, 1, 4
-353, 2071, 502, -49, 0, -2
100, -1469, -723, 4, -2, -2
195, 135, 149, -7, -2, -2
214, -41, 153, -5, -2, -1
162, -131, 46, -1, -1, 0
146, -4, 148, -4, 0, -2
138, -158, 114, 1, -1, -1
162, 6, 1, -3, 0, 0
149, -130, 99, 2, -1, 0
173, -71, 59, 1, -1, -1
181, -86, 88, 0, -1, -1
149, -78, 64, -1, -1, -1
190, -53, 121, -1, -1, -2
-80, -114, 97, 7, -5, -6
194, -81, 158, -9, 2, 2
187, -86, 36, 3, -2, -1
127, -123, 109, 0, -1, -1
150, -33, 71, 3, -1, 0
175, -86, 44, 2, -2, -1
112, -141, 66, -3, 0, -1
276, 127, 477, -6, 5, -5
460, 521, 946, 20, -8, 5
-35, -1717, -555, 27, -12, 1
924, -182, -189, -23, 10, 0
-361, -128, 66, -3, 6, -13
1863, 2095, 1285, -52, 10, -6
-15, -1345, -794, 13, -8, 0
738, 1820, 1096, -55, 23, -7
-499, 163, 1164, -2, -5, -3
-910, -223, -1891, -30, -8, 20
211, 999, 852, -43, 16, -6
-603, 292, 281, -1, 3, -17
1432, -2837, -3297, 115, -24, 10
428, 1049, 360, -10, 27, 5
-982, 132, -198, -5, 4, -15
200, 4, 381, 49, -14, 9
-78, -2097, -882, 10, -13, -4
409, 2821, 350, -56, 14, 2
-593, 495, 1481, 21, -10, -1
-698, -957, -1306, 43, -26, 30
491, -245, 251, -13, 5, -2
193, 31, 332, -7, 2, 5
