-117, 60, -10, 0, -1, 0
-83, -2, -3, -1, 0, 0
-87, -4, 9, 1, -1, -1
-52, -18, 17, -1, -1, -2
-14, -28, 26, -2, -2, 0
-84, 26, -41, -1, -1, -1
-61, 0, -1, 0, 0, 0
-52, -23, 24, 1, 0, 0
-64, 79, -20, -1, -1, -1
-69, 5, 6, -3, 0, -1
-72, 16, 9, 0, -1, 0
-54, 21, -4, -3, 0, 1
3167, -1940, 448, 55, 80, 159
2318, -726, -972, 28, 48, 117
476, -674, -929, -3, -14, 70
1224, -333, 362, -15, 38, -32
-211, -816, -288, -2, 3, 13
789, 466, -724, -8, -3, -55
-1571, 40, 712, 5, 2, -188
1302, -1942, 531, 49, -71, -104
-43, -391, 1441, -5, 5, 1
3676, -2261, 1051, 42, 140, 233
2499, -1888, -2222, -10, 1, 132
2761, -397, 91, 3, 44, -29
-1032, -406, -615, -9, 9, -8
1222, 176, -441, -22, 6, -66
-1042, 532, -504, -5, -50, -214
1659, -40, 967, 29, -34, -35
-129, -67, 99, -8, 5, 8
2948, -1447, 2369, 1, 72, 122
3137, -2636, -2069, 46, 47, 155
3201, -171, -518, 23, -14, 49
335, -1170, -738, 21, 4, 12
165, 1277, -601, -42, 50, -45
1326, -708, 19, -20, -17, -146
-2262, 2001, -468, -16, -80, -181
1272, -1622, 882, 18, -22, -10
613, -539, 1210, -9, -1, 34
3238, -1901, -1632, 66, 81, 197
2209, -1756, -1124, 19, -4, 90
431, 832, 614, -23, 17, -13
-456, -812, -728, -11, -6, 14
-2196, 1113, 1361, -5, 26, 5
860, -886, -643, -25, 14, -101
-2074, 1718, 58, 25, -64, -149
2650, -1727, 746, 7, -69, -124
44, -476, 459, 10, 5, 22
2268, -1416, 532, 30, 96, 163
2269, -2489, -1422, 14, 28, 124
2550, 1043, -655, -15, 31, -12
4, -1068, -793, -9, 22, -7
34, 1131, -436, -60, -7, -96
-2105, 2737, -264, -8, -117, -180
3295, -255, 1251, -90, -35, -58
910, -966, 861, 21, 10, 55
2840, -3710, 444, 99, 132, 198
3988, -322, -1598, 26, -21, 71
1371, -1059, -859, -3, 40, -19
-2534, 5, 1111, -19, -1, 8
2235, -143, -1608, -58, -9, -120
-2199, -696, 1887, 72, -42, -235
416, 1220, 1377, -103, -14, 5
2461, -1661, 1523, 25, 68, 121
2835, -1843, -1116, 39, 91, 175
4311, -456, -1984, 17, -22, 66
645, -810, -563, -10, 24, -17
-789, -21, 748, 2, -2, 15
1951, 1264, -1746, -127, -7, -226
-1535, -825, 386, 25, -50, -122
1007, 353, 1772, -38, -12, 19
3549, -2528, 2197, 65, 97, 151
1749, -2502, -521, 10, 87, 159
3011, -82, -964, -17, -14, 50
2362, -891, -1480, -21, 42, 1
-901, 473, 1584, 24, 63, -57
-54, 3496, -1380, -91, -24, -229
965, -2999, -326, 82, -17, -184
-128, -113, 499, 21, 12, 13
235, -2200, 1742, -16, 67, 167
3753, -3584, -1700, 4, 7, 159
2748, 1355, 531, 22, -1, -6
357, -1244, -968, -21, 34, -4
-575, -270, 413, -16, 45, -60
-3006, 2846, 0, -20, -70, -218
2489, -3018, 892, 0, -10, -124
-109, -716, 533, 20, 8, 22
2928, -1767, -200, 58, 57, 197
1580, -1444, -796, 25, -5, 114
3787, 1603, -442, -10, 1, -13
-686, -978, -1192, -10, 12, 10
458, 1378, -1009, -80, -7, -87
-1228, -1859, 918, -1, 19, -220
473, -373, 1239, -50, -19, -35
845, -73, 1010, 4, 14, 37
3170, -3381, 153, 106, 99, 252
3650, -890, -2553, -30, 9, 105
1356, -394, -53, -25, 27, -18
-1316, -281, -563, 16, -22, 49
1954, -19, -1060, -32, 23, -132
-2052, 1211, 134, 23, -50, -177
2855, -449, 501, 39, -56, -23
209, -1580, 2480, -25, 40, 16
3160, -1665, -1132, 3, 100, 186
1144, -1319, -537, -16, -20, 108
1255, -797, -81, 12, 32, -21
-15, -625, -947, 0, -10, 10
1169, 318, -419, -46, 11, -112
-2042, 617, 1480, -78, 36, -184
487, -1949, -557, 122, -27, -136
-61, 65, -64, 7, 3, 3
1257, -2483, 1935, 39, 63, 193
2401, -1277, -1879, 34, 19, 147
2844, -637, -574, 16, -25, 32
710, -761, -1110, -21, 53, -8
-541, 1288, 1891, -11, 17, -17
-847, 1767, 1168, -54, 12, -240
2744, -2786, 390, 61, -35, -171
-182, -575, 209, 20, 9, 4
1967, -1438, 1305, 16, 107, 156
3765, -3536, -2081, 45, 12, 171
2623, 872, 362, 28, -5, 12
59, -574, -1298, -16, 35, 10
32, -266, -25, -59, 58, -92
-3382, 2442, -405, 131, -35, -208
1279, 164, 1170, 2, -38, -42
378, -1374, 908, -30, 18, 68
4677, -3420, -20, 42, 68, 252
3091, -1805, -2447, 9, -43, 124
1154, -1058, -425, -25, 39, -29
-1548, 323, 485, -20, 13, 15
-296, 2054, -182, -18, 7, -225
-662, -991, 18, 11, -76, -141
-194, -622, 975, 2, 12, 10
1367, -1437, -149, 27, 136, 133
2585, -2403, -1408, -12, 29, 116
1633, 413, 837, 0, 20, -29
-515, -698, -1074, -25, 21, -11
-1475, 1663, 727, -6, 53, -99
-566, 1012, 487, -16, 7, -198
3600, -634, 7, 153, -69, -71
923, -1148, 1315, -24, 23, 66
3935, -3540, 115, 21, 79, 275
3563, -1804, -2318, 7, -32, 97
1697, -1371, -555, -12, 44, -3
295, 169, 361, 2, 61, -38
590, 1085, -89, -55, -12, -202
-435, -1754, -464, 92, -30, -183
-101, -1128, 1344, -15, 10, -2
1878, -2454, 973, 16, 46, 174
2809, -2124, -1989, 47, 44, 138
2471, -25, -889, 16, -30, 41
1058, -837, -943, -23, 32, -18
289, 1030, 913, 0, 78, -98
-1659, 374, 335, 32, 38, -188
1877, -1182, 323, -10, -94, -163
6, -520, 272, 5, 13, 3
2391, -3393, 1561, 6, 26, 195
3298, -2675, -1661, 39, 19, 171
3522, -351, -1887, -6, -39, 57
1572, -878, -1323, -48, 50, -18
-904, 3054, 1531, -2, 85, -59
-1142, 1038, 456, 26, 10, -182
2714, -3246, -40, 98, -32, -162
399, -1356, 1051, 26, 3, 41
2414, -1884, -415, 62, 23, 198
1493, -1860, -1783, 31, -11, 120
2156, -312, -840, 1, 49, -12
-527, -105, -603, -23, 20, -12
-1343, -780, 1065, 1, 29, -151
-406, -604, -1290, 51, -1, -165
1196, -571, 2527, -39, -14, 28
1046, -1196, 937, -3, 8, 58
3813, -2052, -328, 13, 50, 221
1411, -549, -1640, -7, -29, 58
1109, -541, 709, 21, 33, -25
-415, -447, -1071, -22, 37, -10
-415, 821, -401, -14, 20, -84
-1530, 986, -736, -15, -39, -211
1325, -1998, 1420, 96, -61, -39
-231, 112, -593, -4, 6, 14
2284, -2744, 721, 32, 27, 215
2153, -2222, -1991, 16, -7, 138
1889, -439, -475, -18, 33, -23
-312, -358, -555, -9, 18, -3
-564, 312, 0, -41, 52, -169
-874, -3, -732, -12, -27, -184
463, -347, 2035, -22, -5, 8
841, -921, 258, -35, 3, 78
3364, -3534, -461, 85, 51, 221
2738, -1983, -1645, 5, -26, 95
473, -730, -337, 8, 38, -20
-88, -495, -364, -22, 19, -14
-527, 425, 322, 2, 39, -177
-1192, 334, -2045, 49, -21, -216
134, -1907, 2481, -16, 4, -3
1136, -980, 569, 9, -3, 82
3315, -3223, -309, 78, 33, 237
2711, -1281, -1953, 7, -31, 82
647, -697, -28, -12, 35, -17
186, -505, -1220, -21, 0, -7
-1740, 225, 1601, -13, 43, -187
-1035, 1439, -1684, 23, -32, -195
377, 424, 1967, -71, -14, 5
