-57, 1, -12, -1, -1, -1
-30, 27, 2, 0, 0, -1
-59, 46, 10, 0, 0, -1
-39, 11, -7, 0, 0, 0
-34, 24, 24, 0, 0, -1
-62, 9, 40, -1, -1, 0
-6, -27, -8, 0, -1, -1
48, -113, 348, 12, -3, -3
-688, 216, 127, -5, 7, 4
-827, 596, 879, 2, -3, 7
-1399, -728, -1344, -6, -18, -5
-415, -239, -383, 8, -2, 7
-740, 721, 892, -68, 8, 8
-638, 447, 704, 21, -15, 4
-428, -729, -1298, -9, -5, -10
-16, -435, -354, 19, -7, 4
831, 497, 820, -11, 14, -5
-869, 306, 536, 10, 8, -3
1954, 364, -369, -17, -8, -8
-309, -898, -1233, 18, -12, -1
706, 1082, 627, 14, 13, -3
-512, 258, 1126, 0, 11, 4
1605, 417, -1258, 23, -24, -14
-319, -549, -1171, 20, -5, -9
-553, 2550, 1179, -15, 4, 22
-460, 269, 877, 5, 10, -2
-794, 197, 1144, 2, -12, 5
-866, -106, -1672, 4, -18, -7
-44, -681, -183, 5, 8, -6
69, 486, -53, 11, 0, 5
10, 243, 218, -6, -1, -1
-13, 180, 88, 4, -1, 0
-102, 35, 107, 0, -3, -1
0, 52, 48, 5, -2, 1
-89, 23, 64, 1, -4, -2
-31, 6, -13, 1, -1, -1
-102, -27, 5, 0, -1, -1
-48, 16, -20, -1, 0, -1
-68, 12, 1, -1, -1, -1
-35, 0, 3, 0, 0, -1
783, 299, 710, 22, 10, 0
-711, 426, 833, 11, 1, -1
1073, 207, -1088, 0, 1, -1
-267, -298, -801, -5, -2, -5
584, 439, 224, -13, 14, 1
-754, -97, 539, 4, 10, 2
1359, 630, -142, 19, -9, 6
-894, -824, -1287, -13, -6, -8
797, 98, 215, -2, 3, 6
-421, 2, 571, -3, 18, -4
-1144, 270, 1031, 11, -14, 1
119, -185, -1784, -9, 6, -7
298, -353, -162, 9, 4, 19
-532, 456, 806, 4, 1, -9
-892, 408, 934, 19, -11, 3
-62, -489, -1262, -34, -8, -1
169, -550, -407, -2, -3, 1
435, 737, 326, -14, 9, -4
-809, 40, 565, 20, -10, 7
1984, 83, -339, -33, -6, -6
-513, -295, -1106, 0, -4, 1
-107, 163, -35, 1, -2, -5
-17, 151, -111, 20, 4, 0
-122, 396, -20, 19, -2, 0
-111, -53, -24, -4, -3, 0
2, 168, 47, -3, 0, 0
-50, 14, 46, -1, -1, -1
-46, 10, 37, 2, -2, 1
-73, 34, -12, 1, 0, -1
-60, 44, -17, 2, -1, -1
-17, 66, -1, -3, 0, -1
-61, -22, 30, -1, 0, -1
185, 713, 895, 17, 12, 3
-834, 258, 633, 4, 0, 4
1710, -505, -1038, -2, 1, -11
-209, -505, -741, -24, -1, 4
1227, -241, 426, 20, 16, -1
-547, -71, 712, 42, -6, -7
1041, -477, -1176, -1, -2, -8
-100, -489, -1123, -17, 1, -1
360, 388, 871, 13, -1, 9
-56, 357, 643, -8, 14, -2
861, -436, -2, 13, -13, -4
-221, -510, -1291, 4, -5, -4
57, -113, -52, -1, 8, 7
-802, 16, 1063, 4, 8, -4
-1283, 875, 508, -8, -4, 2
-329, -19, -1504, -13, -9, 2
-3, -654, -531, 11, -6, 0
1025, 518, 468, 15, 9, -3
-781, 471, 921, -3, -1, -12
2451, 351, -960, -45, 3, 12
140, -210, -1254, 14, -7, -7
1263, -94, -8, 0, 10, -8
-890, 111, 459, -4, 1, -3
518, 58, -64, -5, -12, -10
239, -441, -197, -251, -12, -22
-115, -1851, -35, -23, -1, 0
-127, 188, 115, -4, 2, -1
