-44, 26, 19, 0, 0, -1
38, 122, 52, -5, 1, 1
-3, -102, 39, 4, -2, 0
21, 152, -88, -3, 0, 0
33, 29, 136, -2, 0, 0
12, -17, -27, -2, -1, -3
22, -68, -39, 2, 0, -1
-29, 31, 7, 0, -1, -1
-25, -157, 106, 3, -2, 2
4293, -3611, 1288, 68, 64, 187
4150, -653, -3047, -16, -67, 196
3650, 70, -1599, 85, 25, -1
-339, 1976, 1040, -117, 104, 9
-279, 3916, -1721, 347, -31, -230
3656, -4175, 2376, 67, -56, -74
-65, -46, -1385, 60, 6, 7
663, -3442, 2779, 45, 21, 48
7418, -1215, -4069, 4, -52, 295
5224, -296, -1304, 67, -36, 58
48, 2189, 987, -105, 83, -19
821, 1829, 1446, -17, 117, -49
3593, 2791, -1282, 67, -111, -217
822, -2825, 869, -66, -48, -24
60, -147, 219, 16, 4, 3
5823, -2645, 2199, -28, 66, 195
5582, 1033, -3761, 23, -96, 175
2412, 852, -1721, 84, 25, -4
-375, 1839, -398, -142, 81, -38
323, -214, 1045, 123, 115, -101
4037, 507, -39, 8, -72, -196
-500, -1232, 723, 43, 10, 0
751, -100, 177, 18, 4, 40
2702, -4672, -1082, 42, -24, 248
6941, -1165, -3057, 9, -39, 94
113, 2161, 226, -162, 96, -29
24, 559, 2042, 83, 87, -37
1679, 3547, -2316, 173, -51, -195
2924, -2792, 2456, 18, -36, -63
36, 284, 212, 24, -5, -1
4357, -2777, 1343, -46, 75, 165
5210, 203, -2436, -75, -103, 224
2418, 968, -171, 59, 33, -19
265, -1690, -442, -33, 78, 7
-1574, 2329, -1773, 210, 32, -146
5341, -1540, 895, 50, -71, -173
-883, -899, -797, 33, -2, 6
439, -371, 727, 51, 3, 18
7220, -4675, -2128, 16, 9, 320
6921, -216, -2126, 24, -28, 76
-222, 2240, -433, -115, 96, -37
-1299, -332, 1124, 67, 101, -65
1047, 3670, -1741, 127, -42, -195
1225, -1669, 3035, 17, -41, -24
287, -483, 334, 29, 4, 12
4690, -2172, 152, 34, 52, 185
5700, -354, -2718, 3, -72, 154
1248, 1150, -215, -10, 69, -33
-895, -67, -257, -21, 88, -20
470, 1355, -148, 119, 104, -104
2394, 238, 382, 35, -72, -153
-558, -162, -63, 10, 11, -15
3381, -2732, 2013, -31, 60, 143
3898, -163, -1501, -11, -62, 224
4242, 1126, 1315, 44, 13, 30
-344, 1447, -193, -161, 71, -41
885, 442, 913, 60, 115, -57
3139, 1782, -189, 1, -59, -210
306, -5166, 3735, -74, -6, 11
1322, -834, 2059, 56, 32, 51
6255, -2427, -2287, -7, -20, 287
6361, -315, -515, 14, -47, 78
823, 1695, 845, -130, 93, -11
202, 436, 1612, 5, 91, -36
1196, 1596, -1387, 152, 5, -195
1633, -2416, 2268, 8, -24, -38
694, -423, 313, 49, 9, 21
8951, -5589, -1099, 116, 72, 276
6528, -363, -2368, 53, -37, 88
103, 2417, -652, -154, 74, -12
-1002, -410, 1218, -30, 102, -38
-640, 2241, -1166, 206, 52, -132
2629, -1407, 1893, 53, -62, -88
-80, -15, -71, 14, 9, 2
5299, -3013, 996, -30, 56, 216
4204, 395, -2837, -39, -77, 146
1902, 866, -453, 34, 70, 6
-881, 952, 189, -49, 74, -14
115, 1722, 385, 120, 93, -104
1941, 333, -263, 33, -72, -153
325, -2062, 2063, -55, -11, 3
1735, -2036, 1040, -35, 32, 101
5297, -282, -2356, -23, -51, 241
5738, -271, -559, 50, -7, 70
519, 1815, 933, -54, 79, -16
1745, 1571, 1610, -5, 131, -62
-532, -1327, -1268, 255, 66, -136
2, -3059, 2254, -81, 23, 4
925, -941, 959, 6, 16, 53
5475, -2487, -973, 15, 27, 203
5233, 46, -1792, -10, -84, 148
281, 2048, -1325, -75, 62, -18
-38, 703, 159, -29, 79, -26
-9, 1383, 207, 122, 87, -111
2848, 2246, -298, -117, -96, -165
-228, -1896, 2697, 11, 11, 6
1916, -1671, 2360, 25, 46, 88
5981, -1604, -2083, 3, -20, 276
6109, -350, -877, 5, -21, 72
-636, 2206, 447, -112, 94, -50
-1098, 1718, -110, 196, 110, -119
