35, 10, 32, 1, -1, 0
18, 16, -19, -1, 0, 0
36, -5, -1, -1, 0, -1
25, -31, 21, -1, -1, 0
26, -1, -10, 0, -1, -1
12, 31, 5, -1, 0, 0
19, -25, -4, 1, -1, -1
28, 15, -7, -2, 0, -1
17, -4, -6, 1, -1, -1
-36, 38, -43, -2, -1, 0
29, -3, 7, 0, 0, 0
24, 30, 4, -2, 0, -1
-7, 14, 21, -1, 0, -1
35, -39, 6, -1, -1, 1
12, 101, -6, 0, -1, -1
4, -118, 22, -1, -1, 0
44, 127, -71, -1, -2, -1
54, -176, 68, 0, 0, 0
55, 159, -87, 1, 0, -1
7, -92, 10, 4, 0, -1
87, 47, 150, -1, -1, 0
20, 17, -106, -3, 1, -2
-68, -223, -228, 11, 0, -3
-58, -41, 22, -7, -2, -3
115, -35, -284, 4, 1, 0
56, -15, 124, -5, -3, 0
-16, 43, -109, 4, 0, 0
6, -1, 77, -5, 0, -1
31, -25, 35, 4, -1, 0
11, 14, -32, -2, -1, -1
36, -6, -8, 0, 0, -1
27, 37, 8, -2, 0, -1
13, 11, -11, 0, -1, 0
-4, -16, 25, -1, -1, 0
13, 53, -18, 1, -1, 0
53, 5, -43, -2, 0, 0
20, 28, 0, -1, -1, -1
23, 6, 33, 1, -1, 0
-6, 0, 24, 1, 0, -1
23, 27, 107, 1, -1, 0
13, -44, -43, 2, -1, -1
31, 34, -67, 0, 0, 0
3, -13, 79, 0, 0, -1
9, 61, -58, -1, -1, 0
12, -4, 0, -1, 0, -1
7, 11, -8, -3, -1, -1
24, 12, 14, 0, 0, -1
25, -24, 21, -1, -1, -1
7, 17, -28, 0, 0, -1
9, -22, 2, 0, -1, -1
25, 1, -1, 1, -1, -1
58, 50, 8, 0, -1, 0
14, -31, 4, 0, 0, 0
10, 20, -6, -1, 0, 0
2, -18, 2, -1, 0, 0
24, 29, -19, -1, -1, 0
9, -18, -1, 0, -1, 0
16, -6, 31, -1, -1, -1
-26, -5, 4, 0, 0, -1
34, -17, 30, 1, -1, 1
4, -51, 6, 0, 0, 0
-38, 22, -20, 0, -1, -1
32, 63, -69, -2, -1, -2
8, -20, -15, -2, -1, -2
49, -134, -4, 2, -2, 0
57, 142, 11, -1, 0, 1
94, 14, -10, -1, 0, 1
29, 53, 75, -3, 0, 1
-40, -154, -64, 2, -1, -2
-19, 70, 50, 3, 0, 0
14, -37, -80, 4, -1, -2
-17, -5, 44, 0, -1, -3
20, -96, -50, 2, 0, 0
-36, -26, -101, 6, -2, -1
80, -9, 245, 3, 0, -1
66, 18, -80, -1, 0, 0
66, -77, 104, 4, -1, -1
-55, 69, 5, -5, -2, 1
-34, -30, 316, 1, 0, 2
19, -22, -323, -5, -3, -1
114, -14, 284, 1, 0, -1
134, -106, -308, 1, -1, -1
11, 165, 211, -2, -3, 4
-19, 80, -19, -10, -2, 1
11, -18, 38, 1, 2, -1
-15, 83, 27, -6, -3, 1
12, -50, 21, 11, 1, -2
41, 92, 39, -7, -1, -1
4, -72, -76, 4, 0, -2
17, 32, -22, -1, 0, -2
8, -21, -75, 1, -1, -2
161, 31, 144, -4, 1, 2
-34, -14, -126, 2, -2, -1
32, 21, 205, 0, 1, 1
-30, -5, -155, -2, -1, -1
35, 43, 124, 2, -1, -1
23, 8, -97, -3, 0, -1
-10, 12, 117, 0, -1, 0
-36, -47, -171, 2, 0, -1
26, 30, 103, 0, 0, 0
-22, 49, -62, -1, 0, -1
40, -31, -4, -2, -1, 0
5, 25, 9, 0, 0, 0
12, -54, -12, -1, -1, 0
31, 52, 22, 0, 0, 0
83, 29, 13, -3, 0, -1
23, -36, -44, 0, -1, -1
43, 12, 12, 0, 0, 0
34, -3, -34, -1, 0, -1
16, -34, -18, 2, -1, -1
22, 69, 44, -3, 0, 0
9, -2, -47, -1, -1, -2
44, 51, -5, 2, -1, 0
19, -37, -24, 0, 0, -1
-35, 178, 88, 1, 0, -1
-10, -156, -85, 1, -2, -2
142, 82, 187, 3, 2, 0
-7, -1, -135, -2, -2, -2
42, -46, 52, 4, 0, 0
-7, 31, 7, -3, -1, -1
19, 21, -22, -1, 0, 0
17, 32, 32, -2, -1, 0
20, 38, -34, 0, 0, -1
48, 23, -6, -3, -1, -1
38, 1, -9, 2, -1, -1
-36, -23, 34, -2, -1, -1
31, -1, 25, 1, 0, 0
-6, 30, -4, -2, -1, -1
48, -5, 23, 1, 0, -1
41, 22, -11, -4, -1, 0
-78, 35, 10, 3, -1, -2
-17, 19, 20, -2, -1, -1
49, -70, 55, -1, -1, 0
35, 89, -39, 2, -1, -1
77, -43, 48, -2, 1, 0
88, -48, -242, -3, -1, 1
45, 21, 97, -3, 0, 0
38, 5, 28, 2, -1, -1
-14, 22, -105, -2, 0, 0
-1, 21, 74, 1, -1, 0
31, 2, 7, -3, 0, 0
35, 8, -29, 2, -1, -1
3, -39, 51, -1, -1, 0
34, 62, 17, -1, -1, -1
2, -45, -5, -1, 0, 1
58, -20, 1, 1, 0, -1
4, -27, -12, -1, -1, -1
28, 43, 19, 1, 0, 0
62, -23, 3, -1, 0, -1
7, 68, -31, -1, -1, -1
-28, -15, 28, -2, 0, 0
27, -4, -30, -1, -1, 0
25, 3, -24, -1, 0, 0
62, -28, 34, 0, 0, 0
34, 31, -51, -1, -1, -1
-11, -33, 42, -1, -1, -1
28, 10, 43, 1, -1, 0
-24, -14, -99, 1, 0, 0
0, 91, 124, -2, -1, 0
10, -32, -31, -1, -1, 0
-8, 5, -16, -1, 0, 0
34, -5, 59, -2, -1, 0
32, -66, -7, 0, 0, -1
3, 103, 10, 2, -1, 0
23, -115, -117, 2, 0, -1
-9, 122, 93, 1, -2, 1
14, -37, -52, -1, 0, -1
-40, 6, -29, -3, 1, 0
30, 5, 89, 2, -2, -1
40, 53, -18, -2, 0, -1
-13, -24, 82, 0, 0, -1
-30, 81, -97, -1, -2, 0
76, 13, 111, -3, 1, -1
47, 15, -58, 1, 0, -1
-25, -10, -17, 2, 0, 0
19, -6, 7, -2, -1, 0
-11, 57, -27, 1, 0, 0
53, 10, 9, -4, 0, -1
9, 34, -22, -2, 0, 0
-7, -36, 21, -2, -2, 0
43, 13, 24, -2, 0, 0
4, 12, -35, -2, 0, -1
60, 10, 17, -1, 1, 0
26, 39, 14, 0, -1, -1
-2, 3, -22, 0, -1, 0
43, 13, 56, 0, 0, 0
21, -14, -31, 0, -1, 0
22, 73, 1, 0, 0, 0
18, -33, -34, 0, -1, 0
-8, 37, 17, -1, 0, 0
30, -22, -28, -1, -1, -1
-5, 7, 46, 0, 0, 0
32, -15, 24, 0, 0, -1
-6, 13, 10, -2, 0, -1
54, 10, -16, 0, 0, -1
9, 22, 1, -1, -1, -1
-11, 9, 14, 0, 0, 0
20, -33, 9, 0, 0, 0
12, 76, 0, -1, -1, -1
43, -18, 45, -1, 0, 0
24, -10, -46, -2, -1, 0
17, 51, 17, -1, 0, -1
22, -17, 42, -2, -1, -1
40, 15, -25, 0, -1, 0
-5, -42, 38, 0, 0, 0
5, 51, -17, 0, 0, 0
-9, -10, 11, -3, -1, 0
23, 21, -5, 0, -1, -1
54, -21, 6, -2, 0, 0
43, 7, -8, 2, -1, -1
24, 5, -2, 0, -1, 0
18, 42, -11, 0, 0, -1
0, 36, 15, -2, -1, -1
35, 8, -6, -2, 0, -1
26, 5, 25, 0, -1, -1
-18, 44, 2, 0, 0, 0
29, -34, 32, 2, -1, -2
47, 68, 19, 0, -1, 0
-31, -19, 10, 0, 0, 0
-17, 121, 35, 2, -3, -1
64, -103, -7, -3, 0, -2
-15, 156, -15, -2, 0, -1
39, -68, 89, -1, -1, 0
-11, 39, -118, 0, 1, -1
0, 14, 86, 0, -2, 0
-31, -61, -18, -1, 3, 1
-23, 62, -5, 1, 0, -4
44, -127, -17, 3, -2, -1
-10, -97, 124, 0, 2, -2
26, 170, 36, -1, 0, -1
66, 13, -91, -1, 2, -3
-12, 60, 130, 0, -2, 0
51, 22, 102, 0, 2, 0
-29, -62, -77, 0, -3, 0
23, 85, 71, 1, 1, -1
-27, -56, -6, -1, -2, -1
61, 42, 27, 3, 0, -2
11, -13, 23, -3, -1, 0
-6, 18, -38, 2, 0, -1
19, -9, 73, -2, -1, 0
39, 41, -73, 0, 0, -1
31, -13, 18, -2, -2, 1
-4, 36, -20, 0, 0, -1
-14, -69, 16, 0, -1, 0
97, 58, 37, 0, -1, 0
3, -18, -73, 0, -1, 0
26, 16, 6, 0, 0, 0
32, -21, 3, -1, 0, -1
37, 41, -7, -2, -1, -1
36, -28, 11, 1, -1, 0
63, 23, -26, 0, 0, -1
-3, 28, 0, -1, 0, 0
-1, 23, 19, -2, -1, 0
23, -13, -4, -1, -1, -1
32, 8, -5, 0, -1, -1
14, 0, 16, -1, 0, 0
32, -23, 29, 0, -1, 0
5, 51, -7, 0, 0, -1
0, -23, 16, 0, -1, 0
54, 30, 6, 0, 0, -1
-5, 0, -36, -1, -1, 0
4, 43, 31, -2, 0, 0
15, -15, -17, -1, -1, 0
18, -2, -8, -1, -1, -1
-2, 18, 3, -1, -1, -1
29, -2, -8, -1, -1, 0
-9, -7, 0, 0, -1, -1
18, 48, 19, -1, 0, 0
7, 10, -26, 0, 0, -1
20, 74, 1, -2, -1, 0
16, -35, -34, 0, 0, -1
67, 6, 22, -2, 0, 0
42, 12, 44, -1, 0, -1
-45, 24, -33, 2, -1, -1
7, -38, 11, 1, -1, -1
26, 31, 62, 0, -1, 0
33, 2, -57, 0, 0, -1
35, 45, 47, -1, -1, 1
