775, -247, 158, 0, 0, 0
783, -198, 131, 1, -1, -1
758, -177, 111, 1, -1, 0
762, -168, 121, -1, -1, -1
773, -165, 119, 1, -1, -1
748, -190, 159, 1, -1, -1
804, -155, 124, 0, -1, -1
787, -161, 101, 0, 0, -1
780, -167, 111, -2, -1, -1
764, -195, 81, -1, -1, -1
785, -194, 122, -2, -1, -1
783, -187, 83, -3, 0, 0
5743, -2768, 374, 85, 179, 52
2318, -1349, -3816, 62, 100, 5
7439, -3026, 2059, 7, 78, 48
1121, 773, -512, -13, -79, -91
1388, 482, -2938, -29, -14, 29
2176, -1000, -1320, -47, -180, -122
-2561, 1420, 1039, -9, -83, -74
6217, -1157, 847, 39, 29, 78
6689, -5212, 2976, 136, -5, -6
3709, 393, -1406, 114, 174, 99
3097, -1478, -1898, 24, 49, 9
1078, -305, -1860, 24, -114, -83
-2642, 3423, -2345, -25, -10, -16
677, -641, -221, -26, 16, 81
1516, 1605, -2876, -95, -108, -159
566, -829, 3181, -76, -17, 13
8411, -1637, 427, 24, 26, 34
-4304, 1783, -1205, 2, -32, -68
789, 949, 935, 42, 180, 105
5038, -2714, -1201, 54, 80, 0
-1262, 2077, -4080, -35, -90, -57
-1147, 843, 184, -23, 60, 74
3836, -2039, 949, -15, 44, 66
1486, 1163, -4996, -37, -102, -53
64, -588, 2901, -19, -21, 2
-796, -386, -219, 3, -30, -63
-4649, 2131, -1481, -4, 4, -2
4613, -809, 3835, 41, 128, 114
2313, -1132, -16, 82, 88, 24
2304, -252, -2373, -7, -1, 12
7789, -3036, 2991, 15, 38, 36
-360, 1936, -2259, 15, -77, -89
-604, 1260, -2163, -12, 41, 42
1254, -129, -1919, -45, -194, -124
-1596, 25, 970, -5, -29, -11
4173, -756, 1347, 15, 22, 55
7633, -1881, 3307, 5, 21, 11
2092, 43, -2996, 67, 137, 74
2512, -1179, -1233, 62, 65, 23
-1740, 2635, -4156, -19, -67, -44
-1214, 923, 474, -16, 58, 84
6253, -2894, 192, 16, 2, 10
454, 1367, -2494, -73, -71, -17
515, -1188, 3094, -74, -30, -38
-1027, 64, -380, -35, -82, -102
-3673, 1776, 528, -24, -45, -4
