812, -102, 75, 0, -1, -1
834, -173, 99, -1, 0, -1
814, -157, 61, 2, -1, -1
817, -172, 114, -1, -1, -1
808, -113, 80, -1, 0, -1
823, -149, 85, -1, 0, 0
814, -155, 102, -1, 0, -1
804, -152, 89, 0, -1, 0
844, -151, 74, 5, -1, 3
445, -107, 3, -5, -12, -7
792, -807, -323, -15, -3, -8
821, -1027, -1633, -23, 21, -4
-1117, -95, 1307, 25, -15, 5
881, -171, 1126, 11, -22, -6
782, -135, -452, -31, -3, 0
607, -675, -1714, -29, 13, -6
273, 254, 1576, 3, 0, 2
-86, 644, 842, 15, -13, 6
417, -382, -19, 3, -11, 0
500, -680, -681, -7, 7, -1
2158, 311, 42, 5, 17, 9
141, 228, 1155, 4, -8, 2
263, 112, 162, 14, -14, 0
377, -197, -286, -8, -1, 3
2323, -1343, -1649, -19, 6, -13
-168, 328, 1622, 49, -9, 11
1630, -259, 470, -2, -11, -12
712, -270, -471, 12, -5, 0
620, -295, -1501, -32, 18, -6
232, -86, 1640, 11, -2, -3
523, -123, 1006, 20, -14, 1
1323, 43, -61, -5, 6, 8
814, -112, 100, -1, 0, 0
802, -142, 67, 0, 0, 0
781, -189, 104, 1, -1, -1
670, -45, 12, -1, 0, 0
753, -183, 68, 3, -1, 0
717, -47, 76, -6, 2, 6
649, -423, 42, 29, -12, -13
544, -773, -299, -22, 3, 3
4838, -1270, -1475, -15, 21, -14
-141, 2394, 1476, -77, 1, 14
1666, -931, 484, 16, -10, -23
361, -715, -703, -9, 9, 4
3583, -162, -679, -32, 21, 6
613, 317, 1397, 2, -10, -2
497, 343, 503, -8, -4, -3
981, -991, -595, -16, 9, -2
3955, 252, 50, -69, 8, 7
392, 177, 891, 34, -8, 6
181, 632, 83, -19, -5, -1
1138, -957, -322, -9, 2, -6
1033, -1158, -1623, -11, 8, -2
633, 2398, 1931, 25, -3, 1
2056, -564, 439, 27, -5, -11
697, -605, -318, 13, -6, -7
557, -407, -1113, -23, 20, 2
771, -87, 964, -56, -6, 1
392, -378, 1440, 11, -14, -5
887, -74, 26, -13, 2, 14
707, -257, -106, 5, -3, 1
818, -181, 74, -4, 0, -1
677, -81, 156, 4, 0, -1
719, -194, 97, -1, 0, 0
682, -82, 125, 0, -2, -1
776, 45, 48, -7, -1, 4
566, -498, 69, 56, -20, -13
441, -819, -463, -21, 10, 4
3484, -486, -560, -27, 24, -4
684, 301, 1440, 1, -6, 1
850, 114, -137, -24, -6, 8
578, -898, -411, -1, 8, -8
3524, -816, -551, -6, 16, -2
1042, 1579, 1454, 8, -9, 11
290, 45, -128, -12, -4, 4
359, -1030, -495, 6, 3, -9
3104, -1156, -1400, -15, 9, -1
648, 475, 1367, -25, -7, 3
1322, -452, 376, 21, -6, -7
645, -192, -198, -14, 3, 2
400, -1042, -1655, -14, 14, -20
-706, 348, 1931, 66, -16, -2
-335, 624, 805, 18, -15, 18
1000, -421, -289, 14, -9, -6
626, -499, -1086, -32, 17, -5
2343, -158, 733, -23, 8, -3
220, 385, 1219, -6, -22, 9
1317, -342, -45, 9, 2, 1
885, -225, -182, -6, -2, -2
913, -66, 18, -1, 1, -1
798, -114, 92, 0, -1, 0
798, -134, 113, -1, 0, -1
813, -148, 99, -1, -1, -1
834, -151, 87, -1, 0, -1
807, -165, 107, 0, 0, 0
805, -174, 81, -1, -1, -1
789, -149, 112, 0, -1, -1
787, 6, 157, -4, -1, 1
841, -115, 123, 1, -1, -1
811, -158, 95, -2, 0, -1
813, -161, 114, -1, -1, -1
453, -164, -321, 2, -15, -7
299, -818, -404, -18, 14, 0
2557, -93, -187, 9, 12, 4
-241, 269, 1632, 23, -16, -4
1295, -238, 324, 18, -2, 1
596, -1035, -591, 22, -7, -7
1160, -251, -1431, -25, 25, 2
-63, 133, 1158, 42, -15, -6
1752, -466, 410, 2, -7, -5
925, -585, -351, -8, 14, 3
1909, -779, -2387, -8, 16, -2
-759, 644, 1557, 15, -22, 0
1089, -269, 250, 29, -5, -3
1060, 148, -281, -14, 3, 3
683, -1062, -2487, -22, 17, -5
693, 683, 2624, 30, -14, 3
2216, -341, 546, 36, -8, -12
1124, -153, -392, -10, 8, 2
623, -660, -2067, -12, 16, -6
-5, -861, 2020, -15, -12, -1
339, -64, 1999, -17, -9, 17
560, 245, -398, 6, -1, -3
767, -178, 77, 0, 0, -1
784, -219, 97, 0, -1, 0
801, -205, 75, -1, 0, -1
766, -267, 74, 0, -1, 0
784, -170, 87, -1, 0, 0
786, -220, 94, 0, 0, 0
761, -207, 76, 0, 0, 0
653, -258, 105, 5, -7, -4
1533, -646, 60, 21, -6, -8
242, -655, -1827, -22, 18, -3
207, -384, 1864, 9, -20, 6
857, -190, 994, 6, -12, -11
1141, -741, -361, 0, 2, -13
745, -342, -2035, -28, 11, -9
-712, 1627, 1901, -1, -10, 11
1349, -646, 496, 16, -7, -7
98, -539, -239, 3, 1, 4
724, -952, -1760, -64, 16, -13
433, 1312, 1531, -14, -5, 15
1222, -98, 320, 3, -1, -12
719, -845, -425, 6, 7, -1
1682, -625, -964, -7, 14, 2
66, 1461, 1726, -28, -2, 4
95, -586, -342, 14, -9, -11
1268, -316, -839, -13, 9, 3
662, -591, -1975, -37, 22, -15
-40, 633, 3288, -23, -1, 9
786, -187, -195, 4, -5, 2
874, -218, -348, 3, 2, 0
812, -102, 75, 0, -1, -1
834, -173, 99, -1, 0, -1
814, -157, 61, 2, -1, -1
817, -172, 114, -1, -1, -1
808, -113, 80, -1, 0, -1
823, -149, 85, -1, 0, 0
814, -155, 102, -1, 0, -1
804, -152, 89, 0, -1, 0
844, -151, 74, 5, -1, 3
445, -107, 3, -5, -12, -7
792, -807, -323, -15, -3, -8
821, -1027, -1633, -23, 21, -4
-1117, -95, 1307, 25, -15, 5
881, -171, 1126, 11, -22, -6
782, -135, -452, -31, -3, 0
607, -675, -1714, -29, 13, -6
273, 254, 1576, 3, 0, 2
-86, 644, 842, 15, -13, 6
417, -382, -19, 3, -11, 0
500, -680, -681, -7, 7, -1
2158, 311, 42, 5, 17, 9
141, 228, 1155, 4, -8, 2
263, 112, 162, 14, -14, 0
377, -197, -286, -8, -1, 3
2323, -1343, -1649, -19, 6, -13
-168, 328, 1622, 49, -9, 11
1630, -259, 470, -2, -11, -12
712, -270, -471, 12, -5, 0
620, -295, -1501, -32, 18, -6
232, -86, 1640, 11, -2, -3
523, -123, 1006, 20, -14, 1
1323, 43, -61, -5, 6, 8
814, -112, 100, -1, 0, 0
802, -142, 67, 0, 0, 0
781, -189, 104, 1, -1, -1
670, -45, 12, -1, 0, 0
753, -183, 68, 3, -1, 0
717, -47, 76, -6, 2, 6
649, -423, 42, 29, -12, -13
544, -773, -299, -22, 3, 3
4838, -1270, -1475, -15, 21, -14
-141, 2394, 1476, -77, 1, 14
1666, -931, 484, 16, -10, -23
361, -715, -703, -9, 9, 4
3583, -162, -679, -32, 21, 6
613, 317, 1397, 2, -10, -2
497, 343, 503, -8, -4, -3
981, -991, -595, -16, 9, -2
3955, 252, 50, -69, 8, 7
392, 177, 891, 34, -8, 6
181, 632, 83, -19, -5, -1
1138, -957, -322, -9, 2, -6
1033, -1158, -1623, -11, 8, -2
633, 2398, 1931, 25, -3, 1
2056, -564, 439, 27, -5, -11
697, -605, -318, 13, -6, -7
557, -407, -1113, -23, 20, 2
771, -87, 964, -56, -6, 1
392, -378, 1440, 11, -14, -5
887, -74, 26, -13, 2, 14
707, -257, -106, 5, -3, 1
818, -181, 74, -4, 0, -1
677, -81, 156, 4, 0, -1
719, -194, 97, -1, 0, 0
682, -82, 125, 0, -2, -1
776, 45, 48, -7, -1, 4
566, -498, 69, 56, -20, -13
441, -819, -463, -21, 10, 4
3484, -486, -560, -27, 24, -4
684, 301, 1440, 1, -6, 1
850, 114, -137, -24, -6, 8
578, -898, -411, -1, 8, -8
3524, -816, -551, -6, 16, -2
1042, 1579, 1454, 8, -9, 11
290, 45, -128, -12, -4, 4
359, -1030, -495, 6, 3, -9
3104, -1156, -1400, -15, 9, -1
648, 475, 1367, -25, -7, 3
1322, -452, 376, 21, -6, -7
645, -192, -198, -14, 3, 2
400, -1042, -1655, -14, 14, -20
-706, 348, 1931, 66, -16, -2
-335, 624, 805, 18, -15, 18
1000, -421, -289, 14, -9, -6
626, -499, -1086, -32, 17, -5
2343, -158, 733, -23, 8, -3
220, 385, 1219, -6, -22, 9
1317, -342, -45, 9, 2, 1
885, -225, -182, -6, -2, -2
913, -66, 18, -1, 1, -1
798, -114, 92, 0, -1, 0
798, -134, 113, -1, 0, -1
813, -148, 99, -1, -1, -1
834, -151, 87, -1, 0, -1
807, -165, 107, 0, 0, 0
805, -174, 81, -1, -1, -1
789, -149, 112, 0, -1, -1
787, 6, 157, -4, -1, 1
841, -115, 123, 1, -1, -1
811, -158, 95, -2, 0, -1
813, -161, 114, -1, -1, -1
453, -164, -321, 2, -15, -7
299, -818, -404, -18, 14, 0
2557, -93, -187, 9, 12, 4
-241, 269, 1632, 23, -16, -4
1295, -238, 324, 18, -2, 1
596, -1035, -591, 22, -7, -7
1160, -251, -1431, -25, 25, 2
-63, 133, 1158, 42, -15, -6
1752, -466, 410, 2, -7, -5
925, -585, -351, -8, 14, 3
1909, -779, -2387, -8, 16, -2
-759, 644, 1557, 15, -22, 0
1089, -269, 250, 29, -5, -3
1060, 148, -281, -14, 3, 3
683, -1062, -2487, -22, 17, -5
693, 683, 2624, 30, -14, 3
2216, -341, 546, 36, -8, -12
1124, -153, -392, -10, 8, 2
623, -660, -2067, -12, 16, -6
-5, -861, 2020, -15, -12, -1
339, -64, 1999, -17, -9, 17
560, 245, -398, 6, -1, -3
767, -178, 77, 0, 0, -1
784, -219, 97, 0, -1, 0
801, -205, 75, -1, 0, -1
766, -267, 74, 0, -1, 0
784, -170, 87, -1, 0, 0
786, -220, 94, 0, 0, 0
761, -207, 76, 0, 0, 0
653, -258, 105, 5, -7, -4
1533, -646, 60, 21, -6, -8
242, -655, -1827, -22, 18, -3
207, -384, 1864, 9, -20, 6
857, -190, 994, 6, -12, -11
1141, -741, -361, 0, 2, -13
